Dataset: Northeast US Fall,,,,,,
Species Name: American lobster (Homarus americanus),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
197512 0 1390 00 4 0,1390,43.633333,-68.95,120,1975,3.6
197512 0 1260 00 1 0,1260,42.55,-70.116667,92,1975,0
197512 0 1390 00 5 0,1390,44.3,-67.7,80,1975,2.3
197512 0 1160 00 4 0,1160,42.033333,-66.766667,70,1975,0.9
197512 0 1400 00 1 0,1400,43.5,-70,104,1975,0
197512 0 1260 00 10 ,1260,42.55,-70.433333,104,1975,0
197512 0 1160 00 5 0,1160,41.466667,-66.383333,92,1975,4.5
197512 0 1400 00 2 0,1400,43.583333,-69.75,99,1975,0
197512 0 1260 00 11 ,1260,42.416667,-70.1,82,1975,0
197512 0 1160 00 6 0,1160,41.1,-66.516667,92,1975,0
197512 0 1400 00 3 0,1400,42.85,-70.5,106,1975,0
197512 0 1160 00 7 0,1160,41.4,-66.333333,96,1975,0
197512 0 1610 00 1 0,1610,36.466667,-75.116667,30,1975,0
197512 0 1260 00 12 ,1260,42.133333,-70.416667,62,1975,0
197512 0 1610 00 2 0,1610,36.233333,-75.016667,40,1975,0
197512 0 1160 00 8 0,1160,41.566667,-66.2,90,1975,0
197512 0 1260 00 13 ,1260,42.383333,-70.45,75,1975,0
197512 0 1610 00 3 0,1610,35.516667,-75.133333,31,1975,0
197512 0 1260 00 14 ,1260,42.3,-70.483333,84,1975,0
197512 0 1160 00 9 0,1160,41.583333,-66.033333,99,1975,0
197512 0 1610 00 4 0,1610,35.85,-75.233333,31,1975,0
197512 0 1260 00 15 ,1260,42.366667,-70.5,73,1975,0
197512 0 1170 00 1 0,1170,42.05,-65.983333,159,1975,0
197512 0 1260 00 2 0,1260,42.3,-70.1,96,1975,0
197512 0 1610 00 5 0,1610,36.35,-75.416667,27,1975,0
197512 0 1170 00 2 0,1170,41.666667,-65.833333,148,1975,0
197512 0 1260 00 3 0,1260,42.7,-70.216667,92,1975,0
197512 0 1620 00 1 0,1620,36,-74.85,101,1975,0
197512 0 1260 00 4 0,1260,42.3,-70.35,57,1975,0
197512 0 1170 00 3 0,1170,41.45,-66.016667,145,1975,0
197512 0 1620 00 2 0,1620,35.6,-74.866667,67,1975,0
197512 0 1260 00 5 0,1260,42.65,-70.166667,94,1975,0
197512 0 1170 00 4 0,1170,41.833333,-65.75,165,1975,0
197512 0 1630 00 1 0,1630,36.283333,-74.833333,126,1975,0
197512 0 1260 00 6 0,1260,42.433333,-70.25,74,1975,0
197512 0 1180 00 1 0,1180,40.966667,-66.5,175,1975,0
197512 0 1630 00 2 0,1630,35.85,-74.85,225,1975,8.2
197512 0 1260 00 7 0,1260,42.4,-70.433333,86,1975,0
197512 0 1180 00 2 0,1180,41.8,-65.716667,310,1975,0
197512 0 1650 00 1 0,1650,37.683333,-74.666667,55,1975,0
197512 0 1260 00 8 0,1260,42.433333,-70.533333,46,1975,0
197512 0 1650 00 2 0,1650,37.633333,-75.216667,26,1975,0
197512 0 1180 00 3 0,1180,41.95,-65.65,280,1975,0
197512 0 1260 00 9 0,1260,42.483333,-70.116667,80,1975,0
197512 0 1650 00 3 0,1650,37.466667,-75.083333,27,1975,0
197512 0 1190 00 1 0,1190,41.266667,-67.8,45,1975,0
197512 0 1270 00 1 0,1270,42.833333,-70.05,147,1975,0
197512 0 1650 00 4 0,1650,37.25,-75.333333,29,1975,0
197512 0 1190 00 2 0,1190,40.983333,-68.05,49,1975,0
197512 0 1270 00 2 0,1270,42.316667,-70,158,1975,0
197512 0 1650 00 5 0,1650,36.766667,-75.433333,20,1975,0
197512 0 1190 00 3 0,1190,40.783333,-68.266667,58,1975,0
197512 0 1270 00 3 0,1270,43.35,-70.033333,161,1975,0
197512 0 1650 00 6 0,1650,36.683333,-75.116667,29,1975,0
197512 0 1190 00 4 0,1190,41.433333,-67.7,37,1975,0
197512 0 1270 00 4 0,1270,42.083333,-69.8,205,1975,0
197512 0 1650 00 7 0,1650,36.983333,-74.95,41,1975,0
197512 0 1190 00 5 0,1190,41.066667,-67.966667,45,1975,0
197512 0 1280 00 1 0,1280,42.3,-69.033333,200,1975,0
197512 0 1650 00 8 0,1650,36.816667,-74.816667,55,1975,0
197512 0 1190 00 6 0,1190,41.166667,-68.366667,50,1975,0
197512 0 1280 00 2 0,1280,42.9,-69.816667,229,1975,0
197512 0 1660 00 1 0,1660,37.533333,-74.666667,60,1975,0
197512 0 1190 00 7 0,1190,41.433333,-67.216667,49,1975,0
197512 0 1280 00 3 0,1280,42.366667,-69.633333,220,1975,0
197512 0 1660 00 2 0,1660,37.133333,-74.783333,73,1975,0.9
197512 0 1190 00 8 0,1190,41.216667,-68.25,49,1975,0.9
197512 0 1280 00 4 0,1280,42.666667,-68.566667,191,1975,0
197512 0 1660 00 3 0,1660,36.85,-74.7,114,1975,0
197512 0 1670 00 1 0,1670,37.233333,-74.55,120,1975,3.6
197512 0 1280 00 5 0,1280,42.2,-69.3,203,1975,0
197512 0 1670 00 2 0,1670,36.683333,-74.7,135,1975,0
197512 0 1280 00 6 0,1280,42.6,-69.15,190,1975,0
197512 0 1690 00 1 0,1690,38.716667,-74.066667,48,1975,0
197512 0 1280 00 7 0,1280,41.966667,-69.15,206,1975,0
197512 0 1290 00 1 0,1290,42.7,-68.166667,185,1975,0
197512 0 1690 00 2 0,1690,38.8,-74.3,37,1975,0
197512 0 1290 00 2 0,1290,42.333333,-68,173,1975,0
197512 0 1690 00 3 0,1690,38.55,-74.383333,42,1975,0
197512 0 1290 00 3 0,1290,42.216667,-66.316667,199,1975,0
197512 0 1690 00 4 0,1690,38.25,-74.683333,28,1975,0
197512 0 1290 00 4 0,1290,42.2,-68.283333,186,1975,0
197512 0 1690 00 5 0,1690,38.133333,-74.516667,38,1975,0
197512 0 1290 00 5 0,1290,42.25,-66.05,253,1975,0
197512 0 1690 00 6 0,1690,37.966667,-74.866667,24,1975,0
197512 0 1290 00 6 0,1290,42.716667,-67.933333,180,1975,0.9
197512 0 1690 00 7 0,1690,37.916667,-74.55,49,1975,0
197512 0 1290 00 7 0,1290,42.3,-65.766667,211,1975,1.4
197512 0 1700 00 1 0,1700,38.5,-73.566667,79,1975,0.9
197512 0 1290 00 8 0,1290,42.283333,-67.75,222,1975,0
197512 0 1700 00 2 0,1700,38.35,-73.966667,60,1975,0
197512 0 1300 00 1 0,1300,42.466667,-66.9,340,1975,0
197512 0 1700 00 3 0,1700,38.05,-74.233333,66,1975,0
197512 0 1300 00 2 0,1300,42.416667,-67.1,355,1975,0.9
197512 0 1700 00 4 0,1700,37.8,-74.266667,102,1975,4.1
197512 0 1300 00 3 0,1300,42.4,-67.4,328,1975,0.9
197512 0 1710 00 1 0,1710,38.183333,-73.783333,121,1975,0
197512 0 1340 00 1 0,1340,43.666667,-66.9,110,1975,0.9
197512 0 1710 00 2 0,1710,37.633333,-74.283333,130,1975,0.9
197512 0 1340 00 2 0,1340,43.85,-66.783333,119,1975,2.3
197512 0 1340 00 3 0,1340,43.566667,-66.9,154,1975,1.4
197512 0 1730 00 1 0,1730,39.683333,-73.616667,33,1975,1.4
197512 0 1340 00 4 0,1340,43.7,-67.033333,172,1975,2.3
197512 0 1730 00 2 0,1730,39.3,-73.616667,42,1975,0
197512 0 1340 00 5 0,1340,43.466667,-66.75,150,1975,0
197512 0 1730 00 3 0,1730,39.1,-73.65,42,1975,0
197512 0 1340 00 6 0,1340,43.016667,-66.833333,150,1975,0
197512 0 1730 00 4 0,1730,39.066667,-73.816667,36,1975,0
197512 0 1340 00 7 0,1340,43.983333,-67.183333,139,1975,0
197512 0 1730 00 5 0,1730,39.2,-74.133333,22,1975,0
197512 0 1360 00 1 0,1360,43.833333,-67.683333,200,1975,0
197512 0 1740 00 1 0,1740,39.233333,-72.85,82,1975,0
197512 0 1360 00 2 0,1360,44.166667,-67.35,141,1975,0
197512 0 1740 00 2 0,1740,38.75,-73.566667,63,1975,0
197512 0 1360 00 3 0,1360,43.766667,-67.7,228,1975,0
197512 0 1740 00 3 0,1740,38.766667,-73.333333,72,1975,0.5
197512 0 1360 00 4 0,1360,42.933333,-68.116667,170,1975,0
197512 0 1740 00 4 0,1740,38.95,-73.266667,76,1975,1.4
197512 0 1360 00 5 0,1360,43.316667,-68.233333,200,1975,0
197512 0 1740 00 5 0,1740,38.55,-73.433333,83,1975,3.6
197512 0 1360 00 6 0,1360,43.416667,-67.766667,205,1975,0
197512 0 1750 00 1 0,1750,38.95,-72.85,144,1975,0
197512 0 1360 00 7 0,1360,43.283333,-67.25,218,1975,0
197512 0 1750 00 2 0,1750,38.533333,-73.266667,155,1975,1.8
197512 0 1360 00 8 0,1360,43.55,-68.05,220,1975,0
197512 0 1760 00 1 0,1760,38.833333,-72.933333,276,1975,3.6
197512 0 1360 00 9 0,1360,43.033333,-67.516667,190,1975,1.4
197512 0 1760 00 2 0,1760,38.6,-73.2,228,1975,2.3
197512 0 1370 00 1 0,1370,43.25,-68.833333,130,1975,1.4
197512 0 3020 00 1 0,3020,41.033333,-71.85,23,1975,0
197512 0 1370 00 2 0,1370,42.733333,-68.966667,142,1975,0
197512 0 3020 00 2 0,3020,41.033333,-71.75,29,1975,0
197512 0 1370 00 3 0,1370,42.85,-68.733333,190,1975,0
197512 0 3050 00 1 0,3050,40.866667,-72.2,29,1975,0
197512 0 1370 00 4 0,1370,43.166667,-68.783333,174,1975,0
197512 0 3050 00 2 0,3050,40.95,-72.05,22,1975,0
197512 0 3080 00 1 0,3080,40.566667,-73.116667,23,1975,0
197512 0 1370 00 5 0,1370,42.916667,-69.033333,172,1975,0
197512 0 3080 00 2 0,3080,40.766667,-72.533333,24,1975,0
197512 0 1370 00 6 0,1370,43.15,-69.716667,137,1975,0
197512 0 3110 00 1 0,3110,40.4,-73.533333,24,1975,2.7
197512 0 1380 00 1 0,1380,43.666667,-68.45,179,1975,0
197512 0 3110 00 2 0,3110,40.366667,-73.65,24,1975,0
197512 0 1380 00 2 0,1380,43.383333,-69.783333,143,1975,0
197512 0 3110 00 3 0,3110,40.266667,-73.65,24,1975,0
197512 0 1380 00 3 0,1380,43.566667,-68.416667,167,1975,0
197512 0 3140 00 1 0,3140,40.283333,-73.866667,24,1975,0.5
197512 0 1380 00 4 0,1380,43.3,-69.55,157,1975,0
197512 0 3140 00 2 0,3140,40.45,-73.783333,27,1975,0
197512 0 1380 00 5 0,1380,43.516667,-68.5,145,1975,0
197512 0 3140 00 3 0,3140,40.316667,-73.716667,26,1975,0.9
197512 0 1390 00 1 0,1390,43.916667,-68.583333,110,1975,0
197512 0 3170 00 1 0,3170,39.816667,-73.916667,24,1975,0
197512 0 3170 00 2 0,3170,40.066667,-73.85,22,1975,0
197512 0 3170 00 3 0,3170,39.983333,-73.85,25,1975,0
197512 0 3200 00 1 0,3200,39.566667,-74.05,19,1975,0
197512 0 3200 00 2 0,3200,39.483333,-74.016667,22,1975,0
197512 0 3230 00 1 0,3230,38.916667,-74.583333,15,1975,0.9
197512 0 3230 00 2 0,3230,39.1,-74.583333,17,1975,0
197512 0 3260 00 1 0,3260,38.516667,-74.85,19,1975,0
197512 0 3260 00 2 0,3260,38.7,-74.816667,17,1975,0
197512 0 3290 00 2 0,3290,38.45,-74.883333,18,1975,0
197512 0 3320 00 1 0,3320,37.566667,-75.366667,17,1975,0
197512 0 3320 00 2 0,3320,37.65,-75.366667,15,1975,0
197512 0 3350 00 1 0,3350,37.433333,-75.416667,23,1975,0
197512 0 3350 00 2 0,3350,37.2,-75.583333,17,1975,0
197512 0 3380 00 1 0,3380,37.116667,-75.633333,15,1975,0
197512 0 3380 00 2 0,3380,36.866667,-75.633333,18,1975,0
197512 0 3410 00 1 0,3410,35.966667,-75.366667,22,1975,0
197512 0 3410 00 2 0,3410,36.366667,-75.65,22,1975,0
197512 0 3440 00 1 0,3440,35.35,-75.35,22,1975,0
197512 0 3440 00 2 0,3440,35.483333,-75.316667,22,1975,0
197512 0 3440 00 3 0,3440,35.616667,-75.25,25,1975,0
197512 0 3450 00 1 0,3450,41.266667,-71.483333,41,1975,0
197512 0 3450 00 2 0,3450,41.366667,-71.166667,29,1975,0.5
197609 0 1010 00 6 0,1010,40.316667,-72.466667,51,1976,0
197609 0 1010 00 7 0,1010,39.766667,-73.083333,53,1976,0.4
197609 0 1010 00 8 0,1010,39.566667,-73.2,42,1976,0
197609 0 1020 00 1 0,1020,39.916667,-71.966667,100,1976,0.4
197609 0 1020 00 2 0,1020,40.3,-72.2,57,1976,0
197609 0 1020 00 3 0,1020,40.1,-72.3,68,1976,0.3
197609 0 1020 00 4 0,1020,40.083333,-72.533333,57,1976,0
197609 0 1020 00 5 0,1020,39.866667,-72.666667,59,1976,0
197609 0 1020 00 6 0,1020,39.716667,-72.433333,88,1976,0
197609 0 1020 00 7 0,1020,39.516667,-72.533333,97,1976,0.3
197609 0 1020 00 8 0,1020,39.433333,-72.883333,62,1976,0.5
197609 0 1030 00 1 0,1030,39.483333,-72.466667,113,1976,0
197609 0 1030 00 2 0,1030,39.65,-72.1,143,1976,0.4
197609 0 1030 00 3 0,1030,39.283333,-72.533333,139,1976,2.7
197609 0 1040 00 1 0,1040,39.533333,-72.1,256,1976,11.5
197609 0 1040 00 2 0,1040,39.366667,-72.233333,306,1976,0
197609 0 1040 00 3 0,1040,39.233333,-72.433333,302,1976,0.6
197609 0 1050 00 1 0,1050,41.05,-70.95,37,1976,3.5
197609 0 1050 00 2 0,1050,41.183333,-71.216667,42,1976,2.1
197609 0 1050 00 3 0,1050,40.983333,-71.333333,45,1976,0.1
197609 0 1050 00 4 0,1050,40.916667,-71.566667,53,1976,0.6
197609 0 1050 00 5 0,1050,40.666667,-71.916667,51,1976,1.5
197609 0 1050 00 6 0,1050,40.75,-72.316667,37,1976,0
197609 0 1060 00 1 0,1060,40.833333,-71.4,57,1976,1
197609 0 1060 00 2 0,1060,40.566667,-71.466667,66,1976,0
197609 0 1060 00 3 0,1060,40.45,-71.45,70,1976,0.2
197609 0 1060 00 4 0,1060,40.583333,-71.033333,70,1976,0.6
197609 0 1060 00 5 0,1060,40.466667,-70.7,75,1976,0.7
197609 0 1060 00 6 0,1060,40.166667,-71.383333,88,1976,0
197609 0 1060 00 7 0,1060,40.133333,-71.816667,77,1976,0.7
197609 0 1060 00 8 0,1060,40.55,-72.066667,59,1976,0
197609 0 1070 00 1 0,1070,40.1,-70.65,127,1976,0.2
197609 0 1070 00 2 0,1070,40.2,-70.983333,128,1976,0
197609 0 1070 00 3 0,1070,40.116667,-71.233333,130,1976,0.2
197609 0 1080 00 1 0,1080,39.983333,-70.583333,269,1976,4.3
197609 0 1080 00 2 0,1080,40.05,-71.133333,220,1976,0.3
197609 0 1080 00 3 0,1080,39.9,-71.5,330,1976,4.8
197609 0 1090 00 1 0,1090,40.733333,-70.116667,24,1976,0.3
197609 0 1090 00 2 0,1090,41.133333,-70.8,31,1976,0.4
197609 0 1090 00 3 0,1090,41.183333,-70.416667,32,1976,0
197609 0 1090 00 4 0,1090,41.083333,-70.25,32,1976,0
197609 0 1090 00 5 0,1090,40.933333,-69.35,50,1976,1
197609 0 1100 00 1 0,1100,40.5,-69.983333,65,1976,1.2
197609 0 1100 00 2 0,1100,40.55,-69.933333,59,1976,0
197609 0 1190 00 8 0,1190,41.333333,-67.183333,42,1976,7
197609 0 1100 00 3 0,1100,40.683333,-69.15,65,1976,0
197609 0 1190 00 9 0,1190,41.683333,-67.15,55,1976,3
197609 0 1100 00 4 0,1100,40.783333,-69.016667,80,1976,3.5
197609 0 1200 00 1 0,1200,41.7,-67.833333,27,1976,0
197609 0 1100 00 5 0,1100,40.583333,-69.216667,64,1976,0
197609 0 1200 00 2 0,1200,41.95,-67.75,43,1976,0
197609 0 1100 00 6 0,1100,40.3,-69.3,81,1976,2.5
197609 0 1200 00 3 0,1200,41.05,-68.633333,55,1976,0
197609 0 1100 00 7 0,1100,40.333333,-70.516667,92,1976,0.2
197609 0 1200 00 4 0,1200,41.25,-68.333333,58,1976,0
197609 0 1100 00 8 0,1100,40.183333,-70.25,99,1976,0
197609 0 1010 00 1 0,1010,40.65,-72.55,37,1976,0
197609 0 1200 00 5 0,1200,41.65,-67.916667,32,1976,0
197609 0 1110 00 1 0,1110,40.15,-70.116667,114,1976,0
197609 0 1010 00 2 0,1010,40.3,-73.8,39,1976,1.1
197609 0 1210 00 1 0,1210,42.133333,-67.083333,68,1976,0
197609 0 1110 00 2 0,1110,40.05,-69.7,122,1976,0
197609 0 1210 00 2 0,1210,41.85,-68.05,68,1976,0
197609 0 1010 00 3 0,1010,40.016667,-73.65,35,1976,0
197609 0 1110 00 3 0,1110,40.133333,-70.433333,114,1976,0
197609 0 1210 00 3 0,1210,42.083333,-66.15,82,1976,1.5
197609 0 1010 00 4 0,1010,40.183333,-73.216667,40,1976,0
197609 0 1220 00 1 0,1220,42.066667,-67.866667,183,1976,0
197609 0 1120 00 1 0,1120,40.066667,-68.933333,250,1976,4
197609 0 1010 00 5 0,1010,40.183333,-72.9,48,1976,0
197609 0 1220 00 2 0,1220,41.916667,-68.166667,197,1976,3
197609 0 1120 00 2 0,1120,39.916667,-69.55,366,1976,0
197609 0 1220 00 3 0,1220,42.15,-67.516667,187,1976,0
197609 0 1230 00 1 0,1230,41.383333,-68.65,92,1976,2
197609 0 1120 00 3 0,1120,40.05,-68.916667,338,1976,8.5
197609 0 1230 00 2 0,1230,41.433333,-68.483333,80,1976,3
197609 0 1130 00 1 0,1130,40.75,-68.133333,74,1976,0.7
197609 0 1230 00 3 0,1230,41.366667,-68.75,108,1976,0
197609 0 1130 00 2 0,1130,40.5,-68.616667,84,1976,2
197609 0 1230 00 4 0,1230,41.483333,-69.366667,75,1976,0
197609 0 1130 00 3 0,1130,40.45,-68.75,77,1976,0.8
197609 0 1230 00 5 0,1230,41.95,-69.833333,73,1976,0
197609 0 1130 00 4 0,1130,40.566667,-68.5,76,1976,3
197609 0 1240 00 1 0,1240,41.683333,-69.583333,134,1976,0
197609 0 1240 00 2 0,1240,42.166667,-68.516667,174,1976,0
197609 0 1130 00 5 0,1130,40.816667,-67.216667,93,1976,0
197609 0 1240 00 3 0,1240,41.666667,-68.8,150,1976,0
197609 0 1130 00 6 0,1130,40.566667,-68.083333,97,1976,0
197609 0 1240 00 4 0,1240,41.816667,-69.266667,194,1976,0
197609 0 1130 00 7 0,1130,40.816667,-67.35,87,1976,0
197609 0 1240 00 5 0,1240,41.716667,-69.316667,188,1976,0
197609 0 1130 00 8 0,1130,40.616667,-67.866667,84,1976,1.2
197609 0 1250 00 1 0,1250,41.3,-69.4,52,1976,2
197609 0 1130 00 9 0,1130,40.633333,-68.733333,62,1976,2
197609 0 1250 00 2 0,1250,41.45,-69.45,42,1976,13
197609 0 1140 00 1 0,1140,40.35,-67.95,141,1976,1.5
197609 0 1250 00 3 0,1250,41.75,-69.933333,34,1976,0
197609 0 1140 00 2 0,1140,40.733333,-66.9,143,1976,11
197609 0 1250 00 4 0,1250,41.183333,-69.3,51,1976,0
197609 0 1140 00 3 0,1140,40.6,-67.216667,103,1976,0
197609 0 1260 00 1 0,1260,42.366667,-70.516667,87,1976,0
197609 0 1260 00 2 0,1260,42.616667,-70.166667,82,1976,0
197609 0 1140 00 4 0,1140,40.433333,-68.033333,137,1976,0
197609 0 1260 00 3 0,1260,42.233333,-70.283333,30,1976,0
197609 0 1150 00 1 0,1150,40.3,-68.016667,228,1976,2.5
197609 0 1260 00 4 0,1260,42.516667,-70.233333,78,1976,0
197609 0 1150 00 2 0,1150,40.116667,-68.65,231,1976,2.3
197609 0 1260 00 5 0,1260,42.3,-70.533333,82,1976,0.7
197609 0 1150 00 3 0,1150,40.5,-67.2,240,1976,9.5
197609 0 1260 00 6 0,1260,42.466667,-70.1,118,1976,0
197609 0 1160 00 1 0,1160,42,-66.516667,80,1976,0
197609 0 1260 00 7 0,1260,42.533333,-70.383333,82,1976,0
197609 0 1160 00 10 ,1160,41.683333,-66.516667,69,1976,0
197609 0 1650 00 1 0,1650,37.733333,-74.916667,31,1976,0
197609 0 1260 00 8 0,1260,42.15,-70.216667,50,1976,0
197609 0 1650 00 10 ,1650,37.25,-75.233333,24,1976,0
197609 0 1160 00 2 0,1160,41.166667,-67.2,62,1976,0
197609 0 1650 00 2 0,1650,37.5,-75.033333,27,1976,0
197609 0 1260 00 9 0,1260,42.183333,-70.4,60,1976,0
197609 0 1160 00 3 0,1160,41.116667,-66.716667,78,1976,2
197609 0 1650 00 3 0,1650,37.166667,-74.85,52,1976,0
197609 0 1270 00 1 0,1270,43.016667,-70.35,119,1976,0
197609 0 1160 00 4 0,1160,41.816667,-65.966667,98,1976,2.3
197609 0 1650 00 4 0,1650,36.95,-74.85,55,1976,0
197609 0 1270 00 2 0,1270,42.966667,-70.133333,140,1976,0
197609 0 1160 00 5 0,1160,41.883333,-66.083333,79,1976,0
197609 0 1650 00 5 0,1650,36.6,-74.95,31,1976,0
197609 0 1270 00 3 0,1270,42.766667,-70.1,125,1976,0
197609 0 1160 00 6 0,1160,42,-66.283333,78,1976,0
197609 0 1650 00 6 0,1650,36.8,-75.1,27,1976,0
197609 0 1270 00 4 0,1270,43.05,-70.15,155,1976,0
197609 0 1650 00 7 0,1650,36.916667,-75.366667,26,1976,0
197609 0 1160 00 7 0,1160,41.733333,-66.833333,62,1976,9.5
197609 0 1280 00 1 0,1280,42.65,-69.916667,230,1976,0
197609 0 1160 00 8 0,1160,41.266667,-67.05,66,1976,0
197609 0 1280 00 2 0,1280,42.166667,-69.316667,195,1976,0
197609 0 1650 00 8 0,1650,36.65,-75.233333,24,1976,0
197609 0 1160 00 9 0,1160,41.533333,-66.983333,62,1976,1.4
197609 0 1280 00 3 0,1280,42.316667,-69.616667,238,1976,0
197609 0 1650 00 9 0,1650,36.566667,-75.416667,30,1976,0
197609 0 1170 00 1 0,1170,41.666667,-65.866667,139,1976,0
197609 0 1280 00 4 0,1280,42.35,-69.25,232,1976,0
197609 0 1660 00 1 0,1660,37.366667,-74.7,60,1976,0
197609 0 1170 00 2 0,1170,40.9,-66.633333,128,1976,1.7
197609 0 1280 00 5 0,1280,42.6,-69.116667,185,1976,0
197609 0 1660 00 2 0,1660,37.033333,-74.7,86,1976,1
197609 0 1170 00 3 0,1170,41.416667,-66.066667,143,1976,8
197609 0 1280 00 6 0,1280,42.366667,-69.633333,220,1976,0
197609 0 1660 00 3 0,1660,36.65,-74.783333,68,1976,0
197609 0 1170 00 4 0,1170,41.433333,-66.166667,123,1976,2.5
197609 0 1290 00 1 0,1290,42.483333,-66.05,202,1976,0
197609 0 1670 00 1 0,1670,37.1,-74.583333,108,1976,0
197609 0 1180 00 1 0,1180,40.766667,-66.7,351,1976,2.1
197609 0 1290 00 2 0,1290,42.45,-67.783333,210,1976,0
197609 0 1670 00 2 0,1670,36.733333,-74.683333,104,1976,0.5
197609 0 1180 00 2 0,1180,41.7,-65.783333,311,1976,0
197609 0 1290 00 3 0,1290,42.75,-67.516667,226,1976,0
197609 0 1690 00 1 0,1690,38.583333,-74.033333,51,1976,0
197609 0 1290 00 4 0,1290,42.516667,-66.8,252,1976,0
197609 0 1180 00 3 0,1180,41.966667,-65.75,324,1976,0
197609 0 1690 00 10 ,1690,37.883333,-74.85,29,1976,0
197609 0 1290 00 5 0,1290,42.316667,-66,255,1976,0
197609 0 1190 00 1 0,1190,41.216667,-68.316667,38,1976,0
197609 0 1690 00 2 0,1690,38.766667,-74.083333,46,1976,0
197609 0 1290 00 6 0,1290,42.583333,-66.766667,228,1976,0.8
197609 0 1190 00 2 0,1190,41.1,-68.266667,42,1976,0.1
197609 0 1690 00 3 0,1690,38.75,-74.483333,27,1976,0
197609 0 1190 00 3 0,1190,41.366667,-67.5,38,1976,0
197609 0 1290 00 7 0,1290,42.2,-68.183333,183,1976,0
197609 0 1690 00 4 0,1690,38.55,-74.366667,42,1976,0
197609 0 1190 00 4 0,1190,40.95,-68.083333,42,1976,0
197609 0 1290 00 8 0,1290,42.266667,-66.85,277,1976,0
197609 0 1690 00 5 0,1690,38.433333,-74.083333,57,1976,0
197609 0 1300 00 1 0,1300,42.416667,-66.716667,324,1976,0
197609 0 1690 00 6 0,1690,38.083333,-74.3,50,1976,0
197609 0 1190 00 5 0,1190,41.5,-67.35,51,1976,0
197609 0 1300 00 2 0,1300,42.433333,-67.366667,385,1976,2.9
197609 0 1690 00 7 0,1690,38.433333,-74.7,33,1976,0
197609 0 1190 00 6 0,1190,41.733333,-67.2,55,1976,4
197609 0 1300 00 3 0,1300,42.5,-67.416667,294,1976,0
197609 0 1690 00 8 0,1690,38.15,-74.7,31,1976,0
197609 0 1190 00 7 0,1190,40.833333,-68.333333,48,1976,0
197609 0 1340 00 1 0,1340,43.3,-66.85,172,1976,0
197609 0 1690 00 9 0,1690,37.983333,-74.616667,33,1976,0
197609 0 1340 00 2 0,1340,43.183333,-66.95,169,1976,0
197609 0 1700 00 1 0,1700,38.533333,-73.75,60,1976,0.3
197609 0 1340 00 3 0,1340,43.433333,-66.75,149,1976,3
197609 0 1700 00 2 0,1700,38.333333,-73.916667,65,1976,2.1
197609 0 1340 00 4 0,1340,44,-67.216667,153,1976,0
197609 0 1700 00 3 0,1700,37.95,-74.2,84,1976,0
197609 0 1340 00 5 0,1340,43.816667,-67.1,169,1976,1
197609 0 1700 00 4 0,1700,37.75,-74.566667,57,1976,0
197609 0 1340 00 6 0,1340,43.733333,-67,143,1976,0
197609 0 1710 00 1 0,1710,38.183333,-73.766667,115,1976,0
197609 0 1360 00 1 0,1360,43.283333,-68,210,1976,3.5
197609 0 1710 00 2 0,1710,38.066667,-73.883333,128,1976,0
197609 0 1360 00 2 0,1360,42.816667,-67.066667,204,1976,1.1
197609 0 1730 00 1 0,1730,39.5,-73.383333,33,1976,0.9
197609 0 1360 00 3 0,1360,42.766667,-68.083333,197,1976,0
197609 0 1730 00 2 0,1730,39.366667,-73.55,46,1976,0
197609 0 1360 00 4 0,1360,43.8,-67.483333,220,1976,1.4
197609 0 1730 00 3 0,1730,39.65,-73.683333,27,1976,0.5
197609 0 1360 00 5 0,1360,43.75,-67.583333,244,1976,0
197609 0 1730 00 4 0,1730,39.8,-73.633333,31,1976,0
197609 0 1360 00 6 0,1360,42.916667,-67.9,172,1976,1.4
197609 0 1730 00 5 0,1730,39.05,-74.183333,29,1976,0
197609 0 1360 00 7 0,1360,44.066667,-67.616667,197,1976,0
197609 0 1730 00 6 0,1730,38.983333,-73.783333,40,1976,0
197609 0 1360 00 8 0,1360,43.4,-67.583333,220,1976,1.5
197609 0 1730 00 7 0,1730,39.283333,-73.766667,35,1976,0
197609 0 1370 00 1 0,1370,43.066667,-68.55,170,1976,0
197609 0 1730 00 8 0,1730,39.1,-73.5,51,1976,0.3
197609 0 1370 00 2 0,1370,42.65,-68.733333,183,1976,1
197609 0 1740 00 1 0,1740,39.216667,-72.85,86,1976,0.8
197609 0 1740 00 2 0,1740,39.233333,-73.183333,62,1976,0
197609 0 1370 00 3 0,1370,43.25,-69.516667,140,1976,0
197609 0 1740 00 3 0,1740,38.9,-73.233333,73,1976,0
197609 0 1370 00 4 0,1370,43.066667,-68.7,200,1976,0
197609 0 1740 00 4 0,1740,38.8,-73.183333,79,1976,0
197609 0 1370 00 5 0,1370,43.216667,-68.85,160,1976,0
197609 0 1740 00 5 0,1740,38.55,-73.233333,99,1976,0
197609 0 1370 00 6 0,1370,42.966667,-69.25,168,1976,1.2
197609 0 1750 00 1 0,1750,38.733333,-73.116667,128,1976,0
197609 0 1380 00 1 0,1380,43.55,-68.95,109,1976,1.5
197609 0 1750 00 2 0,1750,38.616667,-73.233333,126,1976,0
197609 0 1380 00 2 0,1380,43.45,-69.633333,144,1976,0
